id	numPatients	name	source	subtype	mutGenes	patients	pval	expected	n
GO:0006611	1	protein export from nucleus	go	BP	NUP88,XPO4	NP11	0.644	0.946	1000
GO:0046627	1	negative regulation of insulin receptor signaling pathway	go	BP	PID1	NP11	0.645	0.993	1000
GO:0050832	1	defense response to fungus	go	BP	DEFA4	NP11	0.645	0.939	1000
GO:0006513	1	protein monoubiquitination	go	BP	HUWE1,PRKN	NP11	0.646	0.968	1000
GO:0006396	2	RNA processing	go	BP	DHX30,DHX57,ZFC3H1	NP11,NP19	0.649	2.052	1000
GO:0006904	1	vesicle docking involved in exocytosis	go	BP	STX1B	NP12	0.65	0.969	1000
GO:0051017	1	actin filament bundle assembly	go	BP	ACTN1	NP12	0.652	0.99	1000
GO:0007005	2	mitochondrion organization	go	BP	OPA1,PRKN,YME1L1	NP11,NP12	0.654	2.044	1000
GO:0031667	1	response to nutrient levels	go	BP	PROX1	NP16	0.654	0.995	1000
GO:0009791	2	post-embryonic development	go	BP	FOXP2,TGFBR1	NP12,NP19	0.655	2.093	1000
GO:0033138	2	positive regulation of peptidyl-serine phosphorylation	go	BP	AKAP9,CAPRIN2,IL11	NP11,NP17	0.655	2.033	1000
GO:0001975	1	response to amphetamine	go	BP	PPP3CA	NP11	0.657	1.001	1000
GO:0006910	1	phagocytosis, recognition	go	BP	TULP1	NP19	0.657	0.999	1000
GO:0071364	1	cellular response to epidermal growth factor stimulus	go	BP	PLCG1	NP16	0.657	0.989	1000
GO:0007259	1	JAK-STAT cascade	go	BP	PKD2	NP11	0.658	1.012	1000
GO:0090004	1	positive regulation of establishment of protein localization to plasma membrane	go	BP	DPP10	NP11	0.658	0.98	1000
GO:0090383	1	phagosome acidification	go	BP	ATP6V0A2,RAB7A	NP11	0.658	0.967	1000
GO:0016042	2	lipid catabolic process	go	BP	PLCB3,PNLIPRP3	NP11,NP16	0.659	2.091	1000
GO:0000077	1	DNA damage checkpoint	go	BP	NBN	NP10	0.659	1.005	1000
GO:0002224	1	toll-like receptor signaling pathway	go	BP	RPS6KA3	NP16	0.66	0.992	1000
GO:0019216	1	regulation of lipid metabolic process	go	BP	BCL11B,IRS2	NP11	0.66	0.974	1000
GO:0036258	1	multivesicular body assembly	go	BP	VPS37A	NP17	0.663	1.012	1000
GO:0051297	1	centrosome organization	go	BP	SDCCAG8	NP10	0.663	1.01	1000
GO:0030154	6	cell differentiation	go	BP	BHLHE41,FGF23,HUWE1,MYBL2,ONECUT2,PRAME,SFMBT1,SLC22A16,SRRM4,TP53,WIPF3,ZNF423,ZNF431	NP01,NP11,NP12,NP16,NP17,NP19	0.664	5.837	1000
GO:0008654	1	phospholipid biosynthetic process	go	BP	AGPAT3	NP16	0.665	1.019	1000
GO:0048010	2	vascular endothelial growth factor receptor signaling pathway	go	BP	FLT4,VAV1	NP11,NP16	0.666	2.092	1000
GO:0035116	1	embryonic hindlimb morphogenesis	go	BP	GNAS	NP16	0.667	0.96	1000
GO:0043928	1	exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay	go	BP	EDC3	NP12	0.668	1.061	1000
GO:0018105	3	peptidyl-serine phosphorylation	go	BP	HIPK2,RPS6KA2,TGFBR1	NP11,NP17,NP19	0.669	3.07	1000
GO:0007131	1	reciprocal meiotic recombination	go	BP	MSH6	NP16	0.67	1.058	1000
GO:0010507	1	negative regulation of autophagy	go	BP	LEPR	NP01	0.67	1.046	1000
GO:0048167	1	regulation of synaptic plasticity	go	BP	FGF14	NP16	0.672	1.062	1000
GO:0042572	1	retinol metabolic process	go	BP	ALDH1A3	NP10	0.673	1.056	1000
GO:0007049	4	cell cycle	go	BP	CCDC124,LIG3,RBL1,RPS6KA3,SMPD3	NP01,NP10,NP12,NP16	0.676	4.05	1000
GO:0090305	2	nucleic acid phosphodiester bond hydrolysis	go	BP	GEN1,REV3L	NP10,NP11	0.679	2.177	1000
GO:0010634	1	positive regulation of epithelial cell migration	go	BP	PLCG1	NP16	0.679	1.103	1000
GO:0007623	2	circadian rhythm	go	BP	PER1,PROX1	NP12,NP16	0.68	2.14	1000
GO:0000462	1	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	go	BP	HEATR1	NP19	0.68	1.047	1000
GO:0019221	3	cytokine-mediated signaling pathway	go	BP	FLRT2,KIT,KRAS,LRRC4B	NP10,NP16,NP17	0.681	3.152	1000
GO:0007205	1	protein kinase C-activating G-protein coupled receptor signaling pathway	go	BP	DGKZ	NP16	0.681	1.053	1000
GO:0019228	1	neuronal action potential	go	BP	KCNMB3	NP11	0.681	1.065	1000
GO:0046326	1	positive regulation of glucose import	go	BP	IRS2,SLC1A2	NP11	0.681	1.074	1000
GO:0006335	1	DNA replication-dependent nucleosome assembly	go	BP	HIST1H3B	NP11	0.683	1.092	1000
GO:0001843	2	neural tube closure	go	BP	MTHFD1L,TEAD2,VANGL2	NP11,NP19	0.685	2.146	1000
GO:0006730	1	one-carbon metabolic process	go	BP	ALDH1L1,MTHFD1L	NP11	0.685	1.043	1000
GO:0045907	1	positive regulation of vasoconstriction	go	BP	FGA	NP11	0.685	1.074	1000
GO:0045666	2	positive regulation of neuron differentiation	go	BP	GDPD5,NKX6-1	NP11,NP16	0.687	2.139	1000
GO:0046676	1	negative regulation of insulin secretion	go	BP	PPP3CA,PRKN	NP11	0.69	1.137	1000
GO:0031295	2	T cell costimulation	go	BP	CARD11,CD80,VAV1	NP11,NP16	0.691	2.199	1000
GO:0000278	1	mitotic cell cycle	go	BP	NEK4	NP11	0.691	1.096	1000
GO:0035094	1	response to nicotine	go	BP	NKX6-1	NP16	0.691	1.116	1000
GO:0072593	1	reactive oxygen species metabolic process	go	BP	VAV1	NP16	0.691	1.137	1000
GO:0006362	1	transcription elongation from RNA polymerase I promoter	go	BP	POLR1B	NP16	0.692	1.073	1000
GO:0040018	1	positive regulation of multicellular organism growth	go	BP	NIPBL	NP16	0.692	1.113	1000
GO:0032781	1	positive regulation of ATPase activity	go	BP	MYBPC3	NP17	0.694	1.111	1000
GO:0098656	1	anion transmembrane transport	go	BP	SLC4A5	NP16	0.694	1.048	1000
GO:0043086	2	negative regulation of catalytic activity	go	BP	IL7,PTN	NP10,NP11	0.695	2.149	1000
GO:0007281	1	germ cell development	go	BP	MOV10L1	NP17	0.695	1.092	1000
GO:1903146	1	regulation of mitophagy	go	BP	FBXW7	NP10	0.695	1.086	1000
GO:0035264	2	multicellular organism growth	go	BP	GNAS,SLC12A5,SLC1A2,STK40,TNS2	NP11,NP16	0.697	2.262	1000
GO:0006383	1	transcription from RNA polymerase III promoter	go	BP	POLR3B	NP16	0.697	1.081	1000
GO:0009409	1	response to cold	go	BP	CIRBP	NP11	0.697	1.104	1000
GO:0006283	2	transcription-coupled nucleotide-excision repair	go	BP	CUL4A,LIG3	NP01,NP11	0.698	2.198	1000
GO:0006363	1	termination of RNA polymerase I transcription	go	BP	POLR1B	NP16	0.698	1.104	1000
GO:0070555	1	response to interleukin-1	go	BP	IGBP1	NP19	0.698	1.132	1000
GO:0071526	1	semaphorin-plexin signaling pathway	go	BP	SEMA3D	NP10	0.7	1.123	1000
GO:0007286	2	spermatid development	go	BP	INSL6,KIT	NP16,NP19	0.703	2.172	1000
GO:2001240	1	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	go	BP	IL7	NP11	0.703	1.131	1000
GO:0006409	1	tRNA export from nucleus	go	BP	NUP88	NP11	0.705	1.16	1000
GO:0071392	1	cellular response to estradiol stimulus	go	BP	ESR1	NP11	0.705	1.099	1000
GO:0000422	1	mitophagy	go	BP	PRKN	NP11	0.706	1.143	1000
GO:0042100	1	B cell proliferation	go	BP	MS4A1	NP19	0.706	1.133	1000
GO:0042130	1	negative regulation of T cell proliferation	go	BP	MAD1L1	NP11	0.707	1.127	1000
GO:0000723	1	telomere maintenance	go	BP	NBN	NP10	0.709	1.112	1000
GO:0061024	1	membrane organization	go	BP	YWHAB	NP12	0.709	1.106	1000
GO:0007204	3	positive regulation of cytosolic calcium ion concentration	go	BP	CACNA1C,CXCR4,ESR1,ITPR3	NP11,NP16,NP19	0.71	3.263	1000
GO:0051092	3	positive regulation of NF-kappaB transcription factor activity	go	BP	CARD11,KRAS	NP10,NP11,NP17	0.711	3.245	1000
GO:0007339	1	binding of sperm to zona pellucida	go	BP	B4GALT1	NP12	0.711	1.131	1000
GO:0045747	1	positive regulation of Notch signaling pathway	go	BP	KIT	NP16	0.713	1.144	1000
GO:0051321	1	meiotic cell cycle	go	BP	NBN	NP10	0.713	1.137	1000
GO:0000086	3	G2/M transition of mitotic cell cycle	go	BP	AKAP9,DNM2,SDCCAG8	NP10,NP16,NP17	0.714	3.223	1000
GO:0007018	2	microtubule-based movement	go	BP	KIF6,KIF7,KLC2	NP16,NP19	0.714	2.228	1000
GO:0006654	1	phosphatidic acid biosynthetic process	go	BP	AGPAT3	NP16	0.715	1.156	1000
GO:0009968	1	negative regulation of signal transduction	go	BP	PRR5L	NP19	0.715	1.187	1000
GO:0006270	1	DNA replication initiation	go	BP	ORC1	NP19	0.717	1.156	1000
GO:0045786	1	negative regulation of cell cycle	go	BP	RPS6KA2	NP17	0.717	1.16	1000
GO:0043588	1	skin development	go	BP	ADAMTS2	NP11	0.718	1.144	1000
GO:0000731	1	DNA synthesis involved in DNA repair	go	BP	NBN	NP10	0.719	1.188	1000
GO:0006805	2	xenobiotic metabolic process	go	BP	CYP2C9,CYP2E1	NP11,NP16	0.72	2.263	1000
GO:0006361	1	transcription initiation from RNA polymerase I promoter	go	BP	POLR1B	NP16	0.72	1.159	1000
GO:0007498	1	mesoderm development	go	BP	SMAD4	NP17	0.72	1.169	1000
GO:0006364	4	rRNA processing	go	BP	DDX51,HEATR1,MDN1,RPL7A,WDR36	NP10,NP11,NP16,NP19	0.721	4.236	1000
GO:0010827	1	regulation of glucose transport	go	BP	NUP88	NP11	0.721	1.195	1000
GO:0015991	1	ATP hydrolysis coupled proton transport	go	BP	ATP6V0A2	NP11	0.721	1.138	1000
GO:0042594	1	response to starvation	go	BP	BCAS3	NP11	0.721	1.17	1000
GO:0043085	2	positive regulation of catalytic activity	go	BP	BCAS3,YWHAB	NP11,NP12	0.722	2.319	1000
GO:0007188	1	adenylate cyclase-modulating G-protein coupled receptor signaling pathway	go	BP	ADCY4	NP11	0.722	1.201	1000
GO:0070534	1	protein K63-linked ubiquitination	go	BP	PRKN	NP11	0.723	1.188	1000
GO:0001568	1	blood vessel development	go	BP	PLPP3	NP12	0.724	1.208	1000
GO:0007346	1	regulation of mitotic cell cycle	go	BP	SDCBP,TP73	NP12	0.727	1.165	1000
GO:0006915	6	apoptotic process	go	BP	C6orf120,CKAP2,CXCR4,DUSP22,HTT,MX1,NLRP2,OPA1,PRAME,PTEN,RPS6KA3,SUDS3,TAOK2,TGFBR1	NP01,NP11,NP12,NP16,NP17,NP19	0.728	6.065	1000
GO:0045859	1	regulation of protein kinase activity	go	BP	TTN	NP19	0.728	1.182	1000
GO:0002062	1	chondrocyte differentiation	go	BP	RUNX1	NP11	0.729	1.211	1000
GO:1902042	1	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	go	BP	FGA	NP11	0.729	1.167	1000
GO:0008219	1	cell death	go	BP	KLK8	NP19	0.731	1.212	1000
GO:0048704	1	embryonic skeletal system morphogenesis	go	BP	GLI3,HOXD9	NP17	0.732	1.273	1000
GO:0006139	1	nucleobase-containing compound metabolic process	go	BP	CRMP1	NP11	0.733	1.195	1000
GO:0000183	1	chromatin silencing at rDNA	go	BP	HIST1H3B	NP11	0.734	1.243	1000
GO:0009566	1	fertilization	go	BP	INSL6	NP19	0.736	1.223	1000
GO:0008544	2	epidermis development	go	BP	KRT34,KRT83,LCE2B,SPRR1A,SPRR1B,SPRR3	NP11,NP16	0.741	2.32	1000
GO:0006260	3	DNA replication	go	BP	NBN,ORC1,RECQL4	NP10,NP11,NP19	0.742	3.383	1000
GO:0006325	1	chromatin organization	go	BP	PADI4	NP01	0.742	1.31	1000
GO:0030890	1	positive regulation of B cell proliferation	go	BP	CARD11,IL7,IRS2	NP11	0.745	1.262	1000
GO:0042769	1	DNA damage response, detection of DNA damage	go	BP	CUL4A	NP11	0.745	1.238	1000
GO:0006890	2	retrograde vesicle-mediated transport, Golgi to ER	go	BP	HTT,KLC2	NP16,NP19	0.746	2.297	1000
GO:0010508	1	positive regulation of autophagy	go	BP	TFEB	NP19	0.746	1.308	1000
GO:0048813	1	dendrite morphogenesis	go	BP	VLDLR	NP19	0.746	1.241	1000
GO:0007162	1	negative regulation of cell adhesion	go	BP	ADAM10,PODXL	NP11	0.748	1.222	1000
GO:0032526	1	response to retinoic acid	go	BP	ASXL1	NP01	0.749	1.272	1000
GO:0007190	1	activation of adenylate cyclase activity	go	BP	ADCY4,ADCY9	NP11	0.75	1.221	1000
GO:0034332	1	adherens junction organization	go	BP	CDH2,CDH5	NP11	0.75	1.265	1000
GO:0042059	1	negative regulation of epidermal growth factor receptor signaling pathway	go	BP	ARHGEF7	NP11	0.75	1.246	1000
GO:0009636	2	response to toxic substance	go	BP	ADAMTS13,GABRB1	NP11,NP19	0.752	2.368	1000
GO:0007631	1	feeding behavior	go	BP	NEGR1,NPY4R	NP11	0.753	1.263	1000
GO:0019731	1	antibacterial humoral response	go	BP	DEFA4	NP11	0.753	1.286	1000
GO:0051453	1	regulation of intracellular pH	go	BP	SLC4A5	NP16	0.753	1.244	1000
GO:0002250	3	adaptive immune response	go	BP	FGA,LILRB4,LILRB5,TFEB	NP11,NP12,NP19	0.757	3.369	1000
GO:0042157	1	lipoprotein metabolic process	go	BP	PRKACG	NP12	0.757	1.333	1000
GO:0045668	1	negative regulation of osteoblast differentiation	go	BP	FGF23	NP19	0.759	1.26	1000
GO:0051028	1	mRNA transport	go	BP	SENP2	NP01	0.759	1.247	1000
GO:0034446	1	substrate adhesion-dependent cell spreading	go	BP	EPHB3	NP12	0.762	1.296	1000
GO:0007517	2	muscle organ development	go	BP	CACNA1H,NEB	NP01,NP11	0.763	2.373	1000
GO:0046426	1	negative regulation of JAK-STAT cascade	go	BP	FLRT2,LRRC4B	NP16	0.764	1.341	1000
GO:0006888	3	ER to Golgi vesicle-mediated transport	go	BP	CNIH3,DYNC1I1,F5,LMF1,SPTB	NP11,NP12,NP17	0.765	3.453	1000
GO:0048468	1	cell development	go	BP	TRPS1	NP17	0.766	1.336	1000
GO:0043280	1	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	go	BP	NLRP2	NP11	0.767	1.31	1000
GO:0048469	1	cell maturation	go	BP	CBFB	NP11	0.768	1.251	1000
GO:0043547	6	positive regulation of GTPase activity	go	BP	AGRN,AKAP9,ARHGAP21,ARHGEF12,ARHGEF7,BCAS3,BCR,DENND5B,DOCK2,DOCK4,EIF2B3,FGF23,IRS2,KIT,KNDC1,OBSCN,PLEKHG1,PREX1,RAPGEF5,RASA3,RASAL2,RGL3,SBF1,SBF2,SPTB,VAV1	NP01,NP11,NP12,NP16,NP17,NP19	0.769	6.169	1000
GO:0015031	5	protein transport	go	BP	ADAMTS9,CALCR,DOPEY1,LYST,PTPN23,RAB7A,SENP2,SNX32,UNC119B,VPS37A	NP01,NP10,NP11,NP16,NP17	0.771	5.365	1000
GO:0090002	1	establishment of protein localization to plasma membrane	go	BP	CDH2	NP11	0.771	1.368	1000
GO:0007268	4	chemical synaptic transmission	go	BP	AKAP9,CACNA1E,HTR4,KCNMB3,OR10H3,PLCB3,PTGDR2,PTPRF,SDCBP,SLC12A5,SLC1A2,SLC6A5	NP11,NP12,NP16,NP17	0.774	4.454	1000
GO:0008277	1	regulation of G-protein coupled receptor protein signaling pathway	go	BP	HOMER2	NP11	0.774	1.318	1000
GO:0097191	1	extrinsic apoptotic signaling pathway	go	BP	KRT8	NP11	0.774	1.385	1000
GO:0035556	5	intracellular signal transduction	go	BP	AKAP6,ARHGEF12,ARHGEF7,BCR,BLNK,CD80,DCDC1,DGKZ,MAP3K4,NPR2,PLCB3,PLCL1,PREX1,RP1L1,RPS6KA2,RPS6KA3,SDCBP,SMAD4,TGFBR1,TNS2	NP11,NP12,NP16,NP17,NP19	0.776	5.302	1000
GO:0048013	2	ephrin receptor signaling pathway	go	BP	ADAM10,ARHGEF7,EPHA6,EPHB3,MMP9,SDCBP	NP11,NP12	0.777	2.441	1000
GO:0018279	1	protein N-linked glycosylation via asparagine	go	BP	ST6GAL2	NP16	0.778	1.394	1000
GO:0050890	1	cognition	go	BP	GNAS,NIPBL	NP16	0.778	1.317	1000
GO:0001657	1	ureteric bud development	go	BP	SMAD9	NP10	0.782	1.297	1000
GO:0006633	1	fatty acid biosynthetic process	go	BP	ELOVL4	NP01	0.782	1.357	1000
GO:0030522	1	intracellular receptor signaling pathway	go	BP	NR2F1	NP12	0.782	1.364	1000
GO:0016567	5	protein ubiquitination	go	BP	BIRC8,CAND2,DCAF7,FBXW7,MED17,PRKN,RNF111,RNF43,TRIM24,TRIM33,ZNRF3	NP01,NP10,NP11,NP16,NP19	0.783	5.345	1000
GO:0007595	1	lactation	go	BP	FOXB1	NP11	0.783	1.34	1000
GO:0051290	1	protein heterotetramerization	go	BP	HIST1H3B	NP11	0.783	1.364	1000
GO:0007010	3	cytoskeleton organization	go	BP	AGRN,LOR,MICAL3,MSN,SPTB,SYNE3	NP11,NP12,NP16	0.785	3.557	1000
GO:1901215	1	negative regulation of neuron death	go	BP	PRKN	NP11	0.787	1.339	1000
GO:0001756	1	somitogenesis	go	BP	FOXB1	NP11	0.789	1.332	1000
GO:0016311	2	dephosphorylation	go	BP	INPP4A,PPP3CA	NP11,NP17	0.79	2.517	1000
GO:0045740	1	positive regulation of DNA replication	go	BP	TGFB3	NP04	0.79	1.354	1000
GO:1903507	1	negative regulation of nucleic acid-templated transcription	go	BP	NPAT	NP11	0.79	1.412	1000
GO:0042787	3	protein ubiquitination involved in ubiquitin-dependent protein catabolic process	go	BP	ABTB2,BTBD11,CACUL1,CUL4A,CUL5,HECW2,HUWE1,PRKN,RNF111,RNF43,SPOPL	NP11,NP16,NP17	0.791	3.527	1000
GO:0042110	1	T cell activation	go	BP	CD80,PPP3CA	NP11	0.793	1.382	1000
GO:0006986	1	response to unfolded protein	go	BP	HSP90AB1	NP11	0.794	1.43	1000
GO:0050907	2	detection of chemical stimulus involved in sensory perception	go	BP	OR2A25,OR4D11	NP11,NP19	0.795	2.588	1000
GO:0006614	2	SRP-dependent cotranslational protein targeting to membrane	go	BP	RPL7A,SRPRA	NP16,NP19	0.796	2.549	1000
GO:0006342	1	chromatin silencing	go	BP	BAHCC1	NP11	0.798	1.39	1000
GO:0021762	1	substantia nigra development	go	BP	SUDS3	NP01	0.798	1.405	1000
GO:0014070	1	response to organic cyclic compound	go	BP	MMP14	NP19	0.799	1.396	1000
GO:0007165	7	signal transduction	go	BP	ADCY9,AGRN,AKAP9,ARHGAP21,ARHGEF7,BCL11B,BCR,DNM2,DPYSL5,ESR1,FGA,FGF14,GABRB1,HINT1,IGBP1,INPP4A,INTS6,IRS2,KIT,LILRB4,MCC,MX1,NR2F1,OR52H1,OR52N5,PDE1A,PDE4C,PLCG1,PRKG1,PTPRT,RAPH1,RASA3,RASAL2,RPS6KA2,RPS6KA3,SARM1,SYDE1,TENM2,TGFBR1,THBD,TNFRSF11B,VLDLR,VOPP1,ZNF831	NP01,NP10,NP11,NP12,NP16,NP17,NP19	0.8	6.972	1000
GO:0032870	1	cellular response to hormone stimulus	go	BP	CACNA1H,QRFPR	NP11	0.8	1.361	1000
GO:0030838	1	positive regulation of actin filament polymerization	go	BP	KIRREL1	NP11	0.802	1.421	1000
GO:0006954	5	inflammatory response	go	BP	ADGRE2,AOAH,BLNK,BMPR1B,CXCR4,KIT,KLRG1,MMP25,NLRP2,TNFRSF11B	NP11,NP12,NP16,NP17,NP19	0.803	5.464	1000
GO:0006879	1	cellular iron ion homeostasis	go	BP	SMAD4	NP17	0.803	1.486	1000
GO:0016241	1	regulation of macroautophagy	go	BP	ATP6V0A2,SNX32	NP11	0.803	1.412	1000
GO:0009653	2	anatomical structure morphogenesis	go	BP	HOXC13,ZNF141	NP11,NP17	0.804	2.546	1000
GO:0007266	1	Rho protein signal transduction	go	BP	VANGL2	NP19	0.808	1.496	1000
GO:0001755	1	neural crest cell migration	go	BP	SEMA3D	NP10	0.809	1.444	1000
GO:0010501	1	RNA secondary structure unwinding	go	BP	DDX51	NP16	0.809	1.481	1000
GO:0015701	1	bicarbonate transport	go	BP	SLC4A5	NP16	0.809	1.426	1000
GO:0016337	2	single organismal cell-cell adhesion	go	BP	CDH5,COL14A1,CTNNA3,KIRREL1,NEGR1,PKHD1,TENM2	NP11,NP19	0.814	2.587	1000
GO:0007254	1	JNK cascade	go	BP	DUSP9	NP19	0.814	1.505	1000
GO:0032496	3	response to lipopolysaccharide	go	BP	BCR,RPS6KA3,THBD,TNFRSF11B	NP11,NP16,NP19	0.815	3.665	1000
GO:0032880	1	regulation of protein localization	go	BP	FBXW7,RABGAP1L	NP10	0.815	1.518	1000
GO:0071560	1	cellular response to transforming growth factor beta stimulus	go	BP	TGFBR1	NP19	0.817	1.552	1000
GO:0071230	1	cellular response to amino acid stimulus	go	BP	SESN3	NP11	0.818	1.496	1000
GO:0006644	1	phospholipid metabolic process	go	BP	PLPP3	NP12	0.819	1.544	1000
GO:0006094	1	gluconeogenesis	go	BP	SLC25A12	NP11	0.82	1.504	1000
GO:0007077	1	mitotic nuclear envelope disassembly	go	BP	NUP88	NP11	0.82	1.511	1000
GO:0071333	1	cellular response to glucose stimulus	go	BP	IRS2,PPP3CA	NP11	0.823	1.556	1000
GO:0010506	1	regulation of autophagy	go	BP	PRKN,USP13	NP11	0.824	1.537	1000
GO:0006469	2	negative regulation of protein kinase activity	go	BP	CRIPAK,FLRT2,LRRC4B	NP12,NP16	0.826	2.663	1000
GO:0031532	1	actin cytoskeleton reorganization	go	BP	KIT	NP16	0.827	1.582	1000
GO:0016575	1	histone deacetylation	go	BP	SUDS3	NP01	0.829	1.49	1000
GO:0032956	1	regulation of actin cytoskeleton organization	go	BP	VANGL2	NP19	0.829	1.469	1000
GO:0031124	1	mRNA 3'-end processing	go	BP	UPF3B	NP17	0.83	1.53	1000
GO:0006979	2	response to oxidative stress	go	BP	MMP14,PRKN	NP11,NP19	0.831	2.727	1000
GO:0051260	3	protein homooligomerization	go	BP	ATL2,GLRA3,ITPR3,KCNG4,LNX2,POLQ	NP11,NP16,NP19	0.832	3.7	1000
GO:0031175	2	neuron projection development	go	BP	GDPD5,PPP1R9A	NP11,NP17	0.833	2.664	1000
GO:0032481	1	positive regulation of type I interferon production	go	BP	POLR3B	NP16	0.835	1.6	1000
GO:0007166	4	cell surface receptor signaling pathway	go	BP	ADGRE2,ADGRG3,ADGRG5,ADGRL3,CALCR,GPR83,KLRG1,LAMA1,LEPR,LILRB5,NPY4R	NP01,NP11,NP16,NP17	0.836	4.687	1000
GO:0006606	1	protein import into nucleus	go	BP	NUP88,PPP3CA	NP11	0.837	1.529	1000
GO:0045165	1	cell fate commitment	go	BP	ONECUT2,TRPS1	NP17	0.838	1.572	1000
GO:0001649	2	osteoblast differentiation	go	BP	CBFB,GTPBP4,SNAI1	NP11,NP17	0.839	2.764	1000
GO:0045814	1	negative regulation of gene expression, epigenetic	go	BP	HIST1H3B	NP11	0.84	1.588	1000
GO:0060326	1	cell chemotaxis	go	BP	DOCK4,KIT	NP16	0.842	1.664	1000
GO:0006956	1	complement activation	go	BP	CFH	NP19	0.843	1.634	1000
GO:0071356	2	cellular response to tumor necrosis factor	go	BP	ADAMTS13,PID1	NP11,NP19	0.844	2.726	1000
GO:0071277	1	cellular response to calcium ion	go	BP	KCNH1	NP17	0.846	1.555	1000
GO:0098655	1	cation transmembrane transport	go	BP	MMGT1	NP19	0.846	1.57	1000
GO:0006906	1	vesicle fusion	go	BP	SYT15	NP11	0.848	1.695	1000
GO:0050829	1	defense response to Gram-negative bacterium	go	BP	DEFA4	NP11	0.848	1.597	1000
GO:0048146	1	positive regulation of fibroblast proliferation	go	BP	ESR1	NP11	0.853	1.647	1000
GO:0010923	1	negative regulation of phosphatase activity	go	BP	TSKS	NP01	0.854	1.588	1000
GO:0033209	2	tumor necrosis factor-mediated signaling pathway	go	BP	KRT8,TNFRSF11B	NP11,NP19	0.858	2.937	1000
GO:0006334	2	nucleosome assembly	go	BP	HIST1H3B,PADI4	NP01,NP11	0.86	2.899	1000
GO:0071222	2	cellular response to lipopolysaccharide	go	BP	ADAMTS13,CD80,SBNO2	NP11,NP19	0.862	2.852	1000
GO:0008150	6	biological_process	go	BP	ADAMTS10,CD248,DNAH5,EPHA6,EPPK1,ERV3-1,FAM53B,FLRT2,IFT46,IGFN1,INSL6,KNDC1,KRT72,LRBA,MPPED1,NCKAP5,SBSN,SLC46A3,TMEM8A,TMEM9,WDR36,ZFP3,ZNF107,ZNF664,ZXDB	NP10,NP11,NP12,NP16,NP17,NP19	0.864	6.43	1000
GO:0006405	1	RNA export from nucleus	go	BP	UPF3B	NP17	0.865	1.68	1000
GO:0006468	5	protein phosphorylation	go	BP	ADAM10,BCR,BMPR1B,HIPK2,NEK4,NPR2,OBSCN,PDIK1L,PHKA2,PRKACG,PRKG1,RPS6KA3,SMAD9,STK40,TGFBR1,TP53RK	NP10,NP11,NP12,NP16,NP19	0.866	5.709	1000
GO:0045766	2	positive regulation of angiogenesis	go	BP	HIPK2,PLCG1,RUNX1	NP11,NP16	0.866	2.848	1000
GO:0006810	4	transport	go	BP	AKAP9,ATP2A3,CACNA1E,CACNA1H,CLCN5,GABRB1,RBP3,SEC14L6,SLC12A1,SLC12A5,SLC6A5,TMEM9	NP11,NP12,NP16,NP17	0.87	4.84	1000
GO:0036498	1	IRE1-mediated unfolded protein response	go	BP	SRPRA	NP16	0.872	1.757	1000
GO:0001570	1	vasculogenesis	go	BP	TEAD2	NP11	0.873	1.671	1000
GO:0017148	1	negative regulation of translation	go	BP	CAPRIN2,CIRBP,ZNF540	NP11	0.873	1.772	1000
GO:0044267	2	cellular protein metabolic process	go	BP	FGA,HIST1H3B,PAPPA,PRKN	NP11,NP17	0.875	2.997	1000
GO:0006950	1	response to stress	go	BP	TAOK2	NP16	0.88	1.734	1000
GO:0071346	1	cellular response to interferon-gamma	go	BP	ADAMTS13	NP19	0.882	1.758	1000
GO:0019083	2	viral transcription	go	BP	NUP88,RPL7A	NP11,NP19	0.883	2.928	1000
GO:0006006	1	glucose metabolic process	go	BP	GAA,IRS2	NP11	0.884	1.878	1000
GO:0032868	1	response to insulin	go	BP	SCAP,SESN3	NP11	0.887	1.884	1000
GO:0016197	1	endosomal transport	go	BP	VPS37A	NP17	0.89	1.855	1000
GO:0034599	1	cellular response to oxidative stress	go	BP	PRR5L	NP19	0.891	1.86	1000
GO:0006355	7	regulation of transcription, DNA-templated	go	BP	DMRT3,DNM2,EFEMP1,ELAVL2,ESR1,GTF2IRD1,HINT1,HKR1,HR,IRF2BP1,KDM4B,LCOR,LMX1B,MGA,PADI4,PCGF3,PHF20L1,POU6F2,PRDM15,SETD1B,SP8,TEAD2,TFEB,TGFBR1,TP53,USP13,VAV1,VOPP1,ZBTB48,ZFP3,ZNF107,ZNF141,ZNF28,ZNF415,ZNF429,ZNF431,ZNF468,ZNF473,ZNF493,ZNF521,ZNF525,ZNF528,ZNF595,ZNF596,ZNF618,ZNF664,ZNF681,ZNF70,ZNF708,ZNF732,ZNF737,ZNF776,ZNF790,ZNF816,ZNF827,ZNF83,ZNF831,ZNF835,ZNF844,ZNF845,ZNF878,ZNF888,ZXDB	NP01,NP10,NP11,NP12,NP16,NP17,NP19	0.892	7.145	1000
